CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T14:36:14","18 SPCS","COSMOS 2222","1992-081A","EARTH","TEME","UTC","SGP4","2023-01-01T18:52:20.419680","2.00596733","0.75113670","60.3372","263.5809","212.8601","62.3065","0","U","22238","999","22053","0.00159510000000","0.00006594","0.0000000000000","26557.423","717.858","40127.544","231.033","PAYLOAD","LARGE","CIS","1992-11-25","PKMTR","","3729348","222002139","0 COSMOS 2222","1 22238U 92081A   23001.78634745  .00006594  00000-0  15951-2 0  9994","2 22238  60.3372 263.5809 7511367 212.8601  62.3065  2.00596733220532"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","NAVSTAR 29 (USA 87)","1992-089A","EARTH","TEME","UTC","SGP4","2023-01-01T20:44:03.678144","1.88246695","0.00642130","54.8366","171.6973","63.1078","103.1494","0","U","22275","999","21311","0.00000000000000","0.00000095","0.0000000000000","27706.623","764.954","21506.401","21150.576","PAYLOAD","LARGE","US","1992-12-18","AFETR","","3728952","221972850","0 NAVSTAR 29 (USA 87)","1 22275U 92089A   23001.86393146  .00000095  00000-0  00000-0 0  9996","2 22275  54.8366 171.6973 0064213  63.1078 103.1494  1.88246695213116"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","NAVSTAR 29 (USA 87)","1992-089A","EARTH","TEME","UTC","SGP4","2023-01-01T02:11:36.911616","1.88246684","0.00642600","54.8366","171.7237","63.0701","299.6347","0","U","22275","999","21310","0.00000000000000","0.00000101","0.0000000000000","27706.624","764.954","21506.532","21150.447","PAYLOAD","LARGE","US","1992-12-18","AFETR","","3728759","221914990","0 NAVSTAR 29 (USA 87)","1 22275U 92089A   23001.09139944  .00000101  00000-0  00000-0 0  9993","2 22275  54.8366 171.7237 0064260  63.0701 299.6347  1.88246684213109"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T16:46:14","18 SPCS","IUS R/B(1)","1993-003C","EARTH","TEME","UTC","SGP4","2023-01-01T13:39:51.911712","3.71022934","0.62387270","26.9180","90.7111","329.8216","5.7160","0","U","22315","999","33245","0.00110120000000","0.00008347","0.0000000000000","17625.225","388.116","22242.987","251.193","ROCKET BODY","LARGE","US","1993-01-13","AFETR","","3728703","221908168","0 IUS R/B(1)","1 22315U 93003C   23001.56935083  .00008347  00000-0  11012-2 0  9992","2 22315  26.9180  90.7111 6238727 329.8216   5.7160  3.71022934332453"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","IUS R/B(1)","1993-003C","EARTH","TEME","UTC","SGP4","2023-01-01T13:39:51.915168","3.71022929","0.62387160","26.9177","90.7106","329.8223","5.7159","0","U","22315","999","13439","0.00110020000000","0.00008336","0.0000000000000","17625.225","388.116","22242.968","251.213","ROCKET BODY","LARGE","US","1993-01-13","AFETR","","3728952","221972353","0 IUS R/B(1)","1 22315U 93003C   23001.56935087  .00008336  00000-0  11002-2 0  9993","2 22315  26.9177  90.7106 6238716 329.8223   5.7159  3.71022929134394"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","IUS R/B(1)","1993-003C","EARTH","TEME","UTC","SGP4","2023-01-02T15:32:02.229792","3.71039157","0.62384250","26.9187","89.9741","331.0469","5.4763","0","U","22315","999","13443","0.00091966000000","0.00006924","0.0000000000000","17624.711","388.099","22241.620","251.532","ROCKET BODY","LARGE","US","1993-01-13","AFETR","","3729873","222046196","0 IUS R/B(1)","1 22315U 93003C   23002.64724803  .00006924  00000-0  91966-3 0  9994","2 22315  26.9187  89.9741 6238425 331.0469   5.4763  3.71039157134438"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T01:06:15","18 SPCS","IUS R/B(1)","1993-003C","EARTH","TEME","UTC","SGP4","2023-01-02T15:32:02.229792","3.71039157","0.62384250","26.9187","89.9741","331.0469","5.4763","0","U","22315","999","33249","0.00091966000000","0.00006924","0.0000000000000","17624.711","388.099","22241.620","251.532","ROCKET BODY","LARGE","US","1993-01-13","AFETR","","3729800","222039710","0 IUS R/B(1)","1 22315U 93003C   23002.64724803  .00006924  00000-0  91966-3 0  9994","2 22315  26.9187  89.9741 6238425 331.0469   5.4763  3.71039157332494"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","IUS R/B(1)","1993-003C","EARTH","TEME","UTC","SGP4","2023-01-01T13:39:51.911712","3.71022934","0.62387270","26.9180","90.7111","329.8216","5.7160","0","U","22315","999","13439","0.00110120000000","0.00008347","0.0000000000000","17625.225","388.116","22242.987","251.193","ROCKET BODY","LARGE","US","1993-01-13","AFETR","","3728759","221915493","0 IUS R/B(1)","1 22315U 93003C   23001.56935083  .00008347  00000-0  11012-2 0  9992","2 22315  26.9180  90.7111 6238727 329.8216   5.7160  3.71022934134396"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","IUS R/B(1)","1993-003C","EARTH","TEME","UTC","SGP4","2023-01-02T09:04:00.002784","3.71035819","0.62385070","26.9187","90.1589","330.7398","5.5360","0","U","22315","999","13442","0.00104670000000","0.00007904","0.0000000000000","17624.817","388.103","22241.936","251.428","ROCKET BODY","LARGE","US","1993-01-13","AFETR","","3729583","222013152","0 IUS R/B(1)","1 22315U 93003C   23002.37777781  .00007904  00000-0  10467-2 0  9992","2 22315  26.9187  90.1589 6238507 330.7398   5.5360  3.71035819134424"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","COSMOS 2232","1993-006A","EARTH","TEME","UTC","SGP4","2023-01-02T01:29:31.619328","2.00807737","0.59958230","67.3328","258.4434","147.6664","270.0670","0","U","22321","999","21908","0.00000000000000","-0.00000543","0.0000000000000","26538.816","717.104","36072.886","4248.477","PAYLOAD","LARGE","CIS","1993-01-26","PKMTR","","3729583","222013655","0 COSMOS 2232","1 22321U 93006A   23002.06217152 -.00000543  00000-0  00000-0 0  9992","2 22321  67.3328 258.4434 5995823 147.6664 270.0670  2.00807737219082"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T14:46:14","18 SPCS","COSMOS 2232","1993-006A","EARTH","TEME","UTC","SGP4","2023-01-02T01:29:31.619328","2.00807737","0.59958230","67.3328","258.4434","147.6664","270.0670","0","U","22321","999","21927","0.00000000000000","-0.00000543","0.0000000000000","26538.816","717.104","36072.886","4248.477","PAYLOAD","LARGE","CIS","1993-01-26","PKMTR","","3729377","222003164","0 COSMOS 2232","1 22321U 93006A   23002.06217152 -.00000543  00000-0  00000+0 0  9991","2 22321  67.3328 258.4434 5995823 147.6664 270.0670  2.00807737219273"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","COSMOS 2232","1993-006A","EARTH","TEME","UTC","SGP4","2023-01-01T01:35:14.510688","2.00808522","0.59959490","67.3331","258.5076","147.6836","270.0333","0","U","22321","999","21906","0.00000000000000","-0.00000565","0.0000000000000","26538.747","717.101","36073.109","4248.115","PAYLOAD","LARGE","CIS","1993-01-26","PKMTR","","3728759","221914492","0 COSMOS 2232","1 22321U 93006A   23001.06614017 -.00000565  00000-0  00000-0 0  9996","2 22321  67.3331 258.5076 5995949 147.6836 270.0333  2.00808522219066"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","SL-6 R/B(2)","1993-006D","EARTH","TEME","UTC","SGP4","2023-01-01T22:46:53.840928","2.03727750","0.55296730","68.2851","229.4338","126.4347","298.1842","0","U","22324","999","22251","0.00000000000000","-0.00000382","0.0000000000000","26284.621","706.826","34441.022","5371.950","ROCKET BODY","LARGE","CIS","1993-01-26","PKMTR","","3729583","222014394","0 SL-6 R/B(2)","1 22324U 93006D   23001.94923427 -.00000382  00000-0  00000-0 0  9991","2 22324  68.2851 229.4338 5529673 126.4347 298.1842  2.03727750222519"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-04T03:14:03","18 SPCS","SL-6 R/B(2)","1993-006D","EARTH","TEME","UTC","SGP4","2023-01-02T22:20:35.585952","2.03726275","0.55291070","68.2851","229.3807","126.4132","298.2046","0","U","22324","999","22253","0.00000000000000","-0.00000275","0.0000000000000","26284.748","706.831","34439.731","5373.494","ROCKET BODY","LARGE","CIS","1993-01-26","PKMTR","","3730926","222095252","0 SL-6 R/B(2)","1 22324U 93006D   23002.93096743 -.00000275  00000-0  00000-0 0  9994","2 22324  68.2851 229.3807 5529107 126.4132 298.2046  2.03726275222533"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T07:46:14","18 SPCS","SL-6 R/B(2)","1993-006D","EARTH","TEME","UTC","SGP4","2023-01-01T22:46:53.840928","2.03727750","0.55296730","68.2851","229.4338","126.4347","298.1842","0","U","22324","999","22272","0.00000000000000","-0.00000382","0.0000000000000","26284.621","706.826","34441.022","5371.950","ROCKET BODY","LARGE","CIS","1993-01-26","PKMTR","","3729187","221998731","0 SL-6 R/B(2)","1 22324U 93006D   23001.94923427 -.00000382  00000-0  00000+0 0  9990","2 22324  68.2851 229.4338 5529673 126.4347 298.1842  2.03727750222722"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","NAVSTAR 30 (USA 88)","1993-007A","EARTH","TEME","UTC","SGP4","2023-01-01T03:31:04.068768","1.88094807","0.00261660","54.1931","288.4958","16.9122","165.2067","0","U","22446","999","21024","0.00000000000000","-0.00000077","0.0000000000000","27721.537","765.571","21415.938","21270.866","PAYLOAD","LARGE","US","1993-02-03","AFETR","","3728759","221915741","0 NAVSTAR 30 (USA 88)","1 22446U 93007A   23001.14657487 -.00000077  00000-0  00000-0 0  9990","2 22446  54.1931 288.4958 0026166  16.9122 165.2067  1.88094807210240"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T06:56:14","18 SPCS","COSMOS 2235 (GLONASS)","1993-010C","EARTH","TEME","UTC","SGP4","2023-01-01T20:32:16.830240","2.13101686","0.00109690","64.3023","113.7469","201.4154","101.2289","0","U","22514","999","23247","0.00000000000000","-0.00000032","0.0000000000000","25508.049","675.734","19157.894","19101.935","PAYLOAD","LARGE","CIS","1993-02-17","TTMTR","","3729976","222068608","0 COSMOS 2235 (GLONASS)","1 22514U 93010C   23001.85575035 -.00000032  00000-0  00000+0 0  9996","2 22514  64.3023 113.7469 0010969 201.4154 101.2289  2.13101686232476"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","COSMOS 2235 (GLONASS)","1993-010C","EARTH","TEME","UTC","SGP4","2023-01-01T20:32:16.830240","2.13101686","0.00109690","64.3023","113.7469","201.4154","101.2289","0","U","22514","999","23238","0.00000000000000","-0.00000032","0.0000000000000","25508.049","675.734","19157.894","19101.935","PAYLOAD","LARGE","CIS","1993-02-17","TTMTR","","3729873","222046461","0 COSMOS 2235 (GLONASS)","1 22514U 93010C   23001.85575035 -.00000032  00000-0  00000-0 0  9997","2 22514  64.3023 113.7469 0010969 201.4154 101.2289  2.13101686232386"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","SL-12 R/B(2)","1993-010F","EARTH","TEME","UTC","SGP4","2023-01-02T18:04:28.947648","2.13421861","0.00268260","64.2999","112.2444","224.2368","134.1964","0","U","22517","999","23359","0.00000000000000","-0.00000042","0.0000000000000","25482.532","674.720","19172.756","19036.037","ROCKET BODY","LARGE","CIS","1993-02-17","TTMTR","","3729873","222046711","0 SL-12 R/B(2)","1 22517U 93010F   23002.75311282 -.00000042  00000-0  00000-0 0  9993","2 22517  64.2999 112.2444 0026826 224.2368 134.1964  2.13421861233595"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","SL-12 R/B(2)","1993-010F","EARTH","TEME","UTC","SGP4","2023-01-01T19:35:31.788096","2.13421843","0.00268210","64.2997","112.2769","224.2053","134.4885","0","U","22517","999","23357","0.00000000000000","-0.00000035","0.0000000000000","25482.533","674.720","19172.745","19036.051","ROCKET BODY","LARGE","CIS","1993-02-17","TTMTR","","3728952","221972868","0 SL-12 R/B(2)","1 22517U 93010F   23001.81634014 -.00000035  00000-0  00000-0 0  9992","2 22517  64.2997 112.2769 0026821 224.2053 134.4885  2.13421843233572"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T06:56:13","18 SPCS","SL-12 R/B(2)","1993-010F","EARTH","TEME","UTC","SGP4","2023-01-01T19:35:31.788096","2.13421843","0.00268210","64.2997","112.2769","224.2053","134.4885","0","U","22517","999","23282","0.00000000000000","-0.00000035","0.0000000000000","25482.533","674.720","19172.745","19036.051","ROCKET BODY","LARGE","CIS","1993-02-17","TTMTR","","3729139","221997669","0 SL-12 R/B(2)","1 22517U 93010F   23001.81634014 -.00000035  00000-0  00000+0 0  9991","2 22517  64.2997 112.2769 0026821 224.2053 134.4885  2.13421843232829"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","SL-12 R/B(2)","1993-010F","EARTH","TEME","UTC","SGP4","2023-01-01T08:21:00.806400","2.13421834","0.00268180","64.2995","112.2931","224.1880","134.6147","0","U","22517","999","23356","0.00000000000000","-0.00000030","0.0000000000000","25482.534","674.720","19172.738","19036.060","ROCKET BODY","LARGE","CIS","1993-02-17","TTMTR","","3728759","221915008","0 SL-12 R/B(2)","1 22517U 93010F   23001.34792600 -.00000030  00000-0  00000-0 0  9991","2 22517  64.2995 112.2931 0026818 224.1880 134.6147  2.13421834233566"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARASENE","1993-031B","EARTH","TEME","UTC","SGP4","2023-01-01T12:46:36.521760","1.42203902","0.28411170","3.1677","84.0978","249.0228","29.0679","0","U","22654","999","14946","0.00000000000000","-0.00000108","0.0000000000000","33403.669","1012.630","36515.907","17535.160","PAYLOAD","MEDIUM","FR","1993-05-12","FRGUI","","3728759","221914015","0 ARASENE","1 22654U 93031B   23001.53236715 -.00000108  00000-0  00000-0 0  9993","2 22654   3.1677  84.0978 2841117 249.0228  29.0679  1.42203902149462"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ARASENE","1993-031B","EARTH","TEME","UTC","SGP4","2023-01-02T11:45:17.627904","1.42203907","0.28410770","3.1694","84.0726","249.0874","159.1943","0","U","22654","999","14948","0.00000000000000","-0.00000112","0.0000000000000","33403.668","1012.630","36515.772","17535.294","PAYLOAD","MEDIUM","FR","1993-05-12","FRGUI","","3729583","222014178","0 ARASENE","1 22654U 93031B   23002.48978736 -.00000112  00000-0  00000-0 0  9999","2 22654   3.1694  84.0726 2841077 249.0874 159.1943  1.42203907149480"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARASENE","1993-031B","EARTH","TEME","UTC","SGP4","2023-01-02T15:09:45.717696","1.42203907","0.28410690","3.1697","84.0689","249.0970","231.8833","0","U","22654","999","14948","0.00000000000000","-0.00000112","0.0000000000000","33403.668","1012.630","36515.745","17535.320","PAYLOAD","MEDIUM","FR","1993-05-12","FRGUI","","3729873","222047222","0 ARASENE","1 22654U 93031B   23002.63177914 -.00000112  00000-0  00000-0 0  9995","2 22654   3.1697  84.0689 2841069 249.0970 231.8833  1.42203907149485"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARASENE","1993-031B","EARTH","TEME","UTC","SGP4","2023-01-01T21:26:44.303712","1.42203915","0.28411010","3.1683","84.0884","249.0471","213.9758","0","U","22654","999","14947","0.00000000000000","-0.00000109","0.0000000000000","33403.667","1012.630","36515.851","17535.212","PAYLOAD","MEDIUM","FR","1993-05-12","FRGUI","","3728952","221971875","0 ARASENE","1 22654U 93031B   23001.89356833 -.00000109  00000-0  00000-0 0  9997","2 22654   3.1683  84.0884 2841101 249.0471 213.9758  1.42203915149475"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T07:36:13","18 SPCS","ARASENE","1993-031B","EARTH","TEME","UTC","SGP4","2023-01-01T03:43:52.237344","1.42203911","0.28411310","3.1670","84.1079","248.9973","196.1232","0","U","22654","999","14944","0.00000000000000","-0.00000106","0.0000000000000","33403.667","1012.630","36515.952","17535.113","PAYLOAD","MEDIUM","FR","1993-05-12","FRGUI","","3728241","221897327","0 ARASENE","1 22654U 93031B   23001.15546571 -.00000106  00000-0  00000+0 0  9992","2 22654   3.1670  84.1079 2841131 248.9973 196.1232  1.42203911149448"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-01T03:45:09.266400","2.89693798","0.68123670","5.1144","295.4505","333.7634","3.7547","0","U","22655","999","27829","0.00333670000000","0.00017978","0.0000000000000","20786.229","497.077","28568.436","247.752","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3728759","221914265","0 ARIANE 42L R/B","1 22655U 93031C   23001.15635725  .00017978  00000-0  33367-2 0  9992","2 22655   5.1144 295.4505 6812367 333.7634   3.7547  2.89693798278294"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T14:56:14","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-02T04:36:03.718944","2.89731917","0.68120950","5.1107","294.8934","334.8920","3.5870","0","U","22655","999","27830","0.00355940000000","0.00019196","0.0000000000000","20784.406","497.011","28564.806","247.736","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3729402","222003839","0 ARIANE 42L R/B","1 22655U 93031C   23002.19170971  .00019196  00000-0  35594-2 0  9992","2 22655   5.1107 294.8934 6812095 334.8920   3.5870  2.89731917278305"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-02T04:36:03.719808","2.89731707","0.68121140","5.1107","294.8948","334.8893","3.5872","0","U","22655","999","27832","0.00329740000000","0.00017777","0.0000000000000","20784.416","497.012","28564.862","247.700","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3729583","222013918","0 ARIANE 42L R/B","1 22655U 93031C   23002.19170972  .00017777  00000-0  32974-2 0  9995","2 22655   5.1107 294.8948 6812114 334.8893   3.5872  2.89731707278322"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T14:36:13","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-01T03:45:09.266400","2.89693798","0.68123670","5.1144","295.4505","333.7634","3.7547","0","U","22655","999","27827","0.00333670000000","0.00017978","0.0000000000000","20786.229","497.077","28568.436","247.752","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3728522","221903761","0 ARIANE 42L R/B","1 22655U 93031C   23001.15635725  .00017978  00000-0  33367-2 0  9992","2 22655   5.1144 295.4505 6812367 333.7634   3.7547  2.89693798278272"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-01T12:02:08.692800","2.89707590","0.68122690","5.1132","295.2652","334.1390","3.6982","0","U","22655","999","27830","0.00329330000000","0.00017739","0.0000000000000","20785.569","497.053","28567.123","247.745","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3728952","221972127","0 ARIANE 42L R/B","1 22655U 93031C   23001.50148950  .00017739  00000-0  32933-2 0  9993","2 22655   5.1132 295.2652 6812269 334.1390   3.6982  2.89707590278307"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-02T21:09:53.946432","2.89756079","0.68119780","5.1082","294.5241","335.6393","3.4796","0","U","22655","999","27834","0.00321880000000","0.00017386","0.0000000000000","20783.250","496.970","28562.620","247.611","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3729873","222045970","0 ARIANE 42L R/B","1 22655U 93031C   23002.88187438  .00017386  00000-0  32188-2 0  9999","2 22655   5.1082 294.5241 6811978 335.6393   3.4796  2.89756079278343"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T06:56:14","18 SPCS","ARIANE 42L R/B","1993-031C","EARTH","TEME","UTC","SGP4","2023-01-02T21:09:53.916192","2.89756742","0.68119410","5.1080","294.5220","335.6441","3.4784","0","U","22655","999","27832","0.00326520000000","0.00017616","0.0000000000000","20783.219","496.969","28562.490","247.678","ROCKET BODY","LARGE","FR","1993-05-12","FRGUI","","3729971","222068525","0 ARIANE 42L R/B","1 22655U 93031C   23002.88187403  .00017616  00000-0  32652-2 0  9993","2 22655   5.1080 294.5220 6811941 335.6441   3.4784  2.89756742278324"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","NAVSTAR 32 (USA 91)","1993-032A","EARTH","TEME","UTC","SGP4","2023-01-02T16:36:37.209312","1.87695677","0.00400340","54.6506","325.6650","65.8588","111.7743","0","U","22657","999","21022","0.00000000000000","-0.00000107","0.0000000000000","27760.822","767.199","21493.825","21271.550","PAYLOAD","LARGE","US","1993-05-13","AFETR","","3729873","222046220","0 NAVSTAR 32 (USA 91)","1 22657U 93032A   23002.69209733 -.00000107  00000-0  00000-0 0  9994","2 22657  54.6506 325.6650 0040034  65.8588 111.7743  1.87695677210225"
